track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_name_clean,artist_clean,peak_pos,wks_on_chart,is_hit
4a59uJeZg1TkpLg218cfUn,Mudvayne,The End Of All Things To Come,The Patient Mental,22,278506,False,0.45,0.931,1,-6.38,1,0.0833,0.000393,0.309,0.0978,0.673,192.152,4,industrial,the patient mental,mudvayne,,,0
1jSlf3IukojdO2tPbLU6Wd,VNV Nation,Transnational,If I Was,21,326760,False,0.558,0.823,9,-6.645,1,0.0283,0.00163,0.763,0.108,0.652,116.01,4,industrial,if i was,vnv nation,,,0
4O4yVascM6nGzm2BgJK4L3,White Zombie,"Astro Creep: 2000 Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head","Electric Head, Part 2 (The Ecstasy)",24,233733,True,0.549,0.975,5,-6.084,0,0.0652,7e-06,0.552,0.127,0.465,120.32,4,industrial,"electric head, part 2 (the ecstasy)",white zombie,,,0
6lEyR44IKOebvg7PXYumat,Fear Factory,Demanufacture (Special Edition),Flashpoint,21,173000,False,0.514,0.995,2,-5.452,1,0.107,1.26e-05,0.213,0.356,0.162,125.992,4,industrial,flashpoint,fear factory,,,0
4KGSnuyPmN2JwLeAuArayF,Golden Features;Willo,Vigil (Remixes),Vigil - Willo Remix,0,197035,False,0.57,0.689,6,-8.821,1,0.0474,0.0222,0.955,0.102,0.53,127.951,4,industrial,vigil - willo remix,golden features;willo,,,0
61tMLCfIycEtYPJr3v9cPn,3TEETH,Guns Akimbo,You Spin Me Round (Like a Record),45,208125,False,0.517,0.99,11,-5.022,0,0.11,2.95e-05,0.411,0.326,0.318,127.984,4,industrial,you spin me round (like a record),3teeth,,,0
7N0cq7ULjRQ4bcy3IscmAH,JPEGMAFIA,LP!,NEMO!,46,127623,True,0.796,0.564,1,-5.409,0,0.404,0.27,1.53e-05,0.251,0.231,130.612,4,industrial,nemo!,jpegmafia,,,0
2eeUUqITZqOEuNByNoCZG5,Blue Stahli,Blue Stahli (Deluxe Edition),Anti You,48,209090,False,0.447,0.81,6,-7.323,0,0.0671,0.000138,7.95e-06,0.411,0.503,131.892,4,industrial,anti you,blue stahli,,,0
6x5VocLUOPlQBgkq2bGe6e,Sevendust,Best Of (Chapter One 1997-2004),Bender,23,226493,True,0.609,0.943,11,-4.56,1,0.101,0.000147,0.138,0.502,0.547,106.94,4,industrial,bender,sevendust,,,0
6uM8rQRRzPmRZNKGYqpEkd,Area 11,Underline,Are You Listening?,22,223146,False,0.447,0.97,2,-5.138,1,0.128,7.03e-05,0.0,0.451,0.53,171.905,4,industrial,are you listening?,area 11,,,0
3YTVMf7UqHG0Jab7ONQmUJ,Ill Niño,The Best Of Ill Niño,Corazon of Mine,23,210386,False,0.317,0.966,1,-4.4,1,0.082,0.000175,0.00515,0.337,0.213,126.49,4,industrial,corazon of mine,ill niño,,,0
05X7coSTvw1MidUYNwqc41,Cold,Superfiction,The Ballad of the Nameless,22,210370,False,0.447,0.899,0,-5.961,1,0.0555,7.78e-05,0.000213,0.0845,0.142,136.073,4,industrial,the ballad of the nameless,cold,,,0
5WftZRyqVSUZVyAnChqgfU,Skold;KMFDM,SKOLD vs. KMFDM,Antigeist,20,314106,False,0.687,0.456,2,-7.841,1,0.0272,0.000103,0.439,0.152,0.0395,130.01,4,industrial,antigeist,skold;kmfdm,,,0
2EquVFQ9tuqAXozc8KuChs,Soil,Redefine,Something Real,22,187333,False,0.537,0.893,5,-3.719,0,0.0625,0.000215,1.27e-06,0.22,0.467,115.083,4,industrial,something real,soil,,,0
4oPFPxf8O14i54EXm5J0dL,Centhron,Allvater,De Sade,22,238826,True,0.458,0.984,7,-4.721,0,0.155,0.0028,0.0253,0.0428,0.307,144.996,4,industrial,de sade,centhron,,,0
3GoyKcksFtPVDuNbQnqWvU,The Birthday Massacre,Imagica,Under the Stairs,20,238906,False,0.46,0.851,0,-5.974,1,0.05,8.62e-05,0.629,0.0953,0.377,139.386,3,industrial,under the stairs,the birthday massacre,,,0
32fYfDCfjwYxLZi7uSIh2f,HELLYEAH,Blood For Blood,Gift,23,227877,True,0.254,0.986,1,-2.791,1,0.182,8.52e-06,3.18e-06,0.221,0.339,115.211,1,industrial,gift,hellyeah,,,0
4M6TB6KpjOhKhtZ2rUKNc6,PIG,The Merciless Light,The Merciless Light,19,334426,False,0.608,0.681,2,-9.089,0,0.0582,0.0123,2.19e-06,0.343,0.376,94.011,4,industrial,the merciless light,pig,,,0
6KuY4l4L7FvKCUe8SZZr8I,Zeromancer,Bye-Bye Borderline,Weakness,20,226320,False,0.491,0.83,7,-7.421,0,0.0333,0.00518,0.00164,0.346,0.379,131.984,4,industrial,weakness,zeromancer,,,0
23NhLEYEO3cnFLdW0h2IAF,Drowning Pool,Full Circle,Shame,23,190773,False,0.494,0.85,11,-5.157,1,0.0367,1.08e-05,0.73,0.373,0.412,106.985,4,industrial,shame,drowning pool,,,0
76VRffkkxp3x2is62vEOx6,(Hed) P.E.,Insomnia,Madhouse,22,125706,True,0.679,0.774,0,-9.305,1,0.132,0.155,0.0,0.925,0.163,137.019,4,industrial,madhouse,(hed) p.e.,,,0
0Z4pLlygCvkTHmeQtYAbNH,Nine Inch Nails,The Slip,Discipline,50,259183,False,0.611,0.793,6,-6.646,1,0.0275,0.00122,0.285,0.251,0.824,122.01,4,industrial,discipline,nine inch nails,,,0
4uZvF7QQM4zSc7yYpbpU2a,:Wumpscut:,Bunkertor 7,Die in Winter,20,281493,False,0.533,0.778,1,-7.344,1,0.0321,0.0125,0.683,0.649,0.286,100.002,3,industrial,die in winter,:wumpscut:,,,0
2VAP7blVVE9odqmMyM6HFf,HELLYEAH,UNDEN!ABLE (Deluxe 2.0),Love Falls,23,274164,False,0.583,0.889,7,-4.112,1,0.035,0.00235,0.0,0.642,0.301,110.023,4,industrial,love falls,hellyeah,,,0
2Yfq3fWcunJ6l6YhzuC79n,Amduscia,Impulso Biomecánico,Sad Warrior Soul,21,226320,False,0.556,0.997,6,-6.951,0,0.0597,9.32e-05,0.0171,0.407,0.207,136.012,4,industrial,sad warrior soul,amduscia,,,0
0RlfKESU1RgMAqEJM7RtnK,Psychostick,Do,You Can (Maybe) Do It,23,260626,True,0.638,0.953,1,-5.397,1,0.208,0.00602,0.113,0.147,0.547,100.805,4,industrial,you can (maybe) do it,psychostick,,,0
36P3YGvOsvROgCDN2AIOXT,Skindred,Big Tings,All This Time,23,182825,False,0.472,0.906,5,-2.177,1,0.0647,6.86e-05,3.25e-05,0.784,0.623,139.993,4,industrial,all this time,skindred,,,0
3KEayZUrfcql6PKhtfFuA7,HELLYEAH,Welcome Home,Bury You,23,197601,True,0.485,0.984,7,-4.448,1,0.119,9.22e-05,2.28e-06,0.198,0.115,106.069,3,industrial,bury you,hellyeah,,,0
2mH3KlHHAqAKd4ZtK7Lpge,Genitorturers,Blackheart Revolution,Revolution,20,272573,True,0.461,0.975,8,-4.471,0,0.0444,9.17e-05,0.643,0.104,0.733,162.032,4,industrial,revolution,genitorturers,,,0
2V4RjaQD2SAk2c5VMBxC1L,Kittie,Until the End,In Dreams,22,195786,False,0.103,0.819,0,-2.807,1,0.0462,7.26e-06,0.0732,0.0836,0.402,51.833,4,industrial,in dreams,kittie,,,0
2alSosftVTmJwO89dtyjxH,The Cassandra Complex,Sex & Death,The War Against Sleep,20,236466,False,0.436,0.771,8,-9.011,1,0.037,4.66e-06,0.462,0.485,0.175,119.731,4,industrial,the war against sleep,the cassandra complex,,,0
23ZMKlQGiMebjuPWEcf7UP,The Cassandra Complex,Theomania,One Millionth Happy Customer,20,379733,False,0.497,0.691,5,-13.981,0,0.0321,0.0086,0.00611,0.0843,0.0956,120.505,4,industrial,one millionth happy customer,the cassandra complex,,,0
2KZtLRbaxkxjAanRvMciQe,CKY,The Phoenix,Unknown Enemy,22,224435,False,0.478,0.959,9,-5.697,0,0.371,0.00422,7.6e-06,0.295,0.481,110.043,4,industrial,unknown enemy,cky,,,0
4RNlkghr2pHu1I5D7Yy4TM,Front 242,Front by Front,Im Rhythmus Bleiben,20,253893,False,0.722,0.977,7,-8.869,1,0.0827,0.00777,0.833,0.183,0.517,124.954,4,industrial,im rhythmus bleiben,front 242,,,0
2uiJSWhIFN2g1pepqzg0bF,Priest,Cyberhead,Star Maker,21,268986,False,0.611,0.818,2,-5.281,1,0.0305,0.00179,0.0407,0.0904,0.943,127.975,4,industrial,star maker,priest,,,0
4KCrijObgLSuF7OAQvy3Wk,Coal Chamber,Chamber Music,Not Living,23,231200,True,0.546,0.874,4,-5.185,0,0.0364,0.00179,0.000629,0.658,0.484,98.0,4,industrial,not living,coal chamber,,,0
53QYoW9TegrLAQFMs3tAzB,CKY,Carver City,Rats in the Infirmary,22,210693,False,0.431,0.988,7,-3.761,0,0.0932,0.000107,0.0,0.0634,0.153,101.996,4,industrial,rats in the infirmary,cky,,,0
2fn7bEFUbvHPe0hF340KpJ,Helmet,Aftertaste,Insatiable,22,151773,False,0.51,0.936,9,-7.197,1,0.0408,4.05e-05,0.0809,0.0988,0.638,111.663,1,industrial,insatiable,helmet,,,0
047rc63FPRYjXWq7iLhrzg,Helmet,Strap It On,Make Room,21,206773,False,0.277,0.938,0,-7.986,1,0.0704,0.0855,0.00565,0.129,0.193,97.975,4,industrial,make room,helmet,,,0
4F3ONavebCIP3JNNyuHgys,Murderdolls,Women And Children Last,Nowhere,22,260720,False,0.408,0.964,5,-3.61,1,0.0474,1.01e-05,0.0225,0.273,0.685,174.0,4,industrial,nowhere,murderdolls,,,0
1F4FVCMY6PMFTSDcax6s04,Killing Joke,Hosannas from the Basements of Hell,Invocation,21,474720,False,0.547,0.852,7,-5.788,1,0.0324,0.00295,0.0795,0.159,0.53,92.983,3,industrial,invocation,killing joke,,,0
264iGy83GTtm843kbzoBnh,Static-X,Cannibal,Team Hate,21,200320,False,0.575,0.983,1,-2.091,1,0.125,2.04e-05,0.00125,0.0842,0.203,112.032,4,industrial,team hate,static-x,,,0
5SfjTpbjNzHJfawt2VeGYx,HELLYEAH,UNDEN!ABLE (Deluxe 2.0),I Don't Care Anymore,23,281522,False,0.52,0.973,5,-4.22,0,0.049,0.000129,1.44e-06,0.103,0.382,140.031,4,industrial,i don't care anymore,hellyeah,,,0
6LKOu8PkLcT7RLFxFhiXo2,White Zombie,"Astro Creep: 2000 Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head",Grease Paint And Monkey Brains,23,229173,False,0.479,0.902,6,-8.023,1,0.0677,7.42e-06,0.819,0.186,0.541,146.763,4,industrial,grease paint and monkey brains,white zombie,,,0
3YHhWdTlWjIML155CvcH4F,clipping.,Visions of Bodies Being Burned,Say the Name,46,299605,True,0.455,0.426,2,-9.406,1,0.0475,0.172,0.0843,0.168,0.04,84.643,4,industrial,say the name,clipping.,,,0
0O0q3mDpIZH1BJXBEH5ad8,JPEGMAFIA,LP!,THOT'S PRAYER!,46,187758,True,0.697,0.65,0,-7.27,1,0.0996,0.456,0.0,0.354,0.433,123.92,4,industrial,thot's prayer!,jpegmafia,,,0
0c03LEUpwW0O2tmt0dfktG,Type O Negative,Life Is Killing Me,Anesthesia,52,401186,False,0.331,0.849,9,-9.006,1,0.109,0.0793,0.391,0.265,0.155,137.405,4,industrial,anesthesia,type o negative,,,0
0FQjfJB4cdkVfxZHz8RV4M,Marilyn Manson,Antichrist Superstar,Angel With The Scabbed Wings,51,231920,False,0.627,0.757,8,-9.564,1,0.0509,0.000431,0.0139,0.349,0.523,108.025,4,industrial,angel with the scabbed wings,marilyn manson,,,0
2S72Aie2LSwtFLRtUcFrdD,Cold,Year Of The Spider,Gone Away (A Song For Starr),42,193866,False,0.256,0.8,8,-5.398,1,0.0361,0.0043,2.82e-05,0.114,0.139,113.845,4,industrial,gone away (a song for starr),cold,,,0
4hJ1hccHQNtlzLZgzwdRi3,Dive,Where Do We Go from Here,Inside Your Head,21,266000,True,0.487,0.82,1,-10.322,1,0.0436,1.44e-05,0.541,0.274,0.215,108.019,4,industrial,inside your head,dive,,,0
6LRniq9dqbuCIOlrfhFJFh,Dope,Fuck It Up,Fuck It Up,51,153773,True,0.554,0.895,6,-4.368,1,0.0331,1.81e-05,0.483,0.102,0.576,92.489,4,industrial,fuck it up,dope,,,0
0enWaR2RpV7ZaiYJLM5Rkj,Mindless Self Indulgence,How I Learned to Stop Giving a Shit and Love Mindless Self Indulgence,Fuck Machine,38,204393,True,0.602,0.967,5,-4.328,0,0.062,0.000167,6.23e-06,0.0784,0.49,151.01,4,industrial,fuck machine,mindless self indulgence,,,0
4P6RWsaIntXcapFyMY4Qf2,The Birthday Massacre,Nothing And Nowhere,Over,20,242760,False,0.429,0.923,6,-5.588,0,0.0916,0.00014,0.789,0.601,0.409,94.99,4,industrial,over,the birthday massacre,,,0
1pTD59RYMnPdps8MKlMW87,Ludovico Technique,Live as Myself,Live as Myself,21,297845,False,0.491,0.93,0,-4.624,0,0.0653,0.000407,0.134,0.126,0.229,83.994,3,industrial,live as myself,ludovico technique,,,0
4HYDEQcel9mdWn6BKVW7CG,Cold,Superfiction,The Break,22,225935,False,0.262,0.763,11,-5.057,1,0.0517,0.000293,0.000415,0.185,0.277,130.099,5,industrial,the break,cold,,,0
4GPTqTFAkOXNGd5Cy6sTvx,Cold,Year Of The Spider,Stupid Girl,49,189866,False,0.431,0.854,0,-4.438,1,0.0627,0.000117,0.0001,0.0955,0.179,138.731,3,industrial,stupid girl,cold,95.0,1.0,1
4N7owGLXZNWF5rPikXS7qa,Otep,Atavist (Deluxe Version),"I, Alone",21,221746,False,0.485,0.958,1,-5.855,1,0.0597,0.000159,0.054,0.245,0.38,139.979,4,industrial,"i, alone",otep,,,0
6QK84MoWQY8EHaJhmcUU7d,Flesh Field,Dependence,Voice of Dissent,20,298040,False,0.525,0.91,11,-8.569,0,0.0663,0.00243,0.0949,0.178,0.249,134.979,4,industrial,voice of dissent,flesh field,,,0
1sO676Anpdv0Y1wW6kxwvo,Area 11,Modern Synthesis,Override [C],21,272906,False,0.489,0.959,4,-6.611,0,0.0816,0.0626,0.000885,0.107,0.265,150.003,4,industrial,override [c],area 11,,,0
1OLv5MkZEkrQqEmNJOxgGY,Skindred,Shark Bites and Dog Fights,You Can't Stop It,23,233493,False,0.556,0.956,5,-4.817,0,0.0849,0.000827,0.000136,0.312,0.464,94.029,4,industrial,you can't stop it,skindred,,,0
2Yn1pzWgf4QbWAIbqqWfAT,Youth Code;King Yosef,A Skeleton Key in the Doors of Depression,Claw / Crawl,20,244666,False,0.509,0.953,10,-3.342,0,0.0485,0.00204,0.000497,0.147,0.0389,134.971,4,industrial,claw / crawl,youth code;king yosef,,,0
0OSGRuXYDaPyLkzi2n6Pj8,Zeromancer,Clone Your Lover,Clone Your Lover,20,230226,False,0.547,0.918,6,-6.9,1,0.0367,9.9e-05,0.0649,0.126,0.401,115.03,4,industrial,clone your lover,zeromancer,,,0
6VGLTr6kqyOT9sVdMPia1M,Marilyn Manson;Sean Beavan,Remix & Repent,The Tourniquet Prosthetic - Prosthetic Dance Mix,20,250666,True,0.57,0.815,5,-5.483,0,0.0713,0.000828,0.0258,0.132,0.734,162.088,4,industrial,the tourniquet prosthetic - prosthetic dance mix,marilyn manson;sean beavan,,,0
0ynkEaQh6LUHyxduGWJgPa,White Zombie,Make Them Die Slowly,Demonspeed,23,321946,False,0.316,0.79,7,-10.978,1,0.0774,0.0968,0.000421,0.599,0.349,98.683,4,industrial,demonspeed,white zombie,,,0
5B2U6awRptWQ3l4OpjZdBG,Area 11,Underline,In The Blind,21,281053,True,0.381,0.959,8,-5.368,1,0.0842,0.000277,1e-05,0.168,0.552,177.095,4,industrial,in the blind,area 11,,,0
4UZrgF64afCAFaCyFbentt,Soulfly,Prophecy,Execution Style,21,138586,False,0.266,0.972,6,-4.065,0,0.108,1.82e-05,0.066,0.347,0.336,158.53,4,industrial,execution style,soulfly,,,0
6GPSUVSIWLm46YmJIKPtz5,Bile,Sex Reflex (Remastered),Sex Reflex,19,198649,True,0.56,0.92,11,-9.789,1,0.0334,0.0067,0.125,0.813,0.452,127.074,4,industrial,sex reflex,bile,,,0
3KmNFfvM2EyGdNPwDDJCp7,Marilyn Manson,Mechanical Animals,Great Big White World,49,301360,True,0.38,0.727,8,-7.397,1,0.0376,4.1e-05,0.186,0.0949,0.115,165.85,4,industrial,great big white world,marilyn manson,,,0
1T018gszBdJeC6jrpqeadO,Razed In Black,Oh My Goth!,Oh My Goth! (Re-Mastered Original),19,344440,False,0.54,0.95,9,-4.327,1,0.0498,0.00124,0.681,0.104,0.386,124.955,4,industrial,oh my goth! (re-mastered original),razed in black,,,0
1J8tZR0ZeunPtPGZzdnP5S,36 Crazyfists,A Snow Capped Romance,Waterhaul,22,290560,False,0.589,0.396,7,-10.26,1,0.0372,0.0554,0.0288,0.103,0.197,99.974,4,industrial,waterhaul,36 crazyfists,,,0
4A6Lx4yU4IGBAJPIAJpltI,Orgy,Talk Sick,Come Back,21,241586,True,0.539,0.936,1,-3.57,1,0.0456,0.00193,0.0,0.337,0.544,100.005,4,industrial,come back,orgy,,,0
74G7mGKbmnF7VTqk4CRPJt,Suicide Commando,Goddestruktor,Jesus Freak,20,250720,True,0.451,0.996,9,-4.286,1,0.087,0.053,0.0,0.125,0.154,75.006,4,industrial,jesus freak,suicide commando,,,0
1KwbLSnJdMyav9nTlZMY9B,Mushroomhead,XX,The New Cult King,21,310306,False,0.258,0.943,1,-5.929,1,0.184,0.00106,0.00547,0.12,0.194,124.178,4,industrial,the new cult king,mushroomhead,,,0
7HjZVcEVyzZQi4OovBR0YX,Powerman 5000,Anyone For Doomsday?,The End Of Everything,21,189840,False,0.635,0.993,1,-1.907,1,0.0904,0.0296,0.000742,0.719,0.554,123.988,4,industrial,the end of everything,powerman 5000,,,0
29eDv3EN4MjFq5UwPalcKl,Psychostick,Do,From the Heart,22,196440,True,0.522,0.416,6,-9.306,1,0.0308,0.621,0.154,0.569,0.576,149.807,3,industrial,from the heart,psychostick,,,0
2i8nC4Lm36cfENwasKctjv,Ministry,Twelve Inch Singles,All Day,20,353266,False,0.637,0.523,1,-16.986,1,0.0352,0.000472,0.00845,0.385,0.494,122.379,4,industrial,all day,ministry,,,0
2xvPMM0Y1f5bEQDKKDfgGG,Killing Joke,Absolute Dissent,This World Hell,21,327506,False,0.568,0.416,0,-5.531,0,0.0398,0.000302,2.68e-06,0.0371,0.282,113.959,4,industrial,this world hell,killing joke,,,0
4oAztcoE1wmVhthiHpzhuJ,Blaqk Audio,Bright Black Heaven,Deconstructing Gods,21,285320,False,0.533,0.922,9,-4.183,0,0.105,0.227,0.0,0.535,0.372,140.036,4,industrial,deconstructing gods,blaqk audio,,,0
2BISG4vHqUfNIBe1JCix1r,Killing Joke,Killing Joke - 2003,Total Invasion - Remastered,21,328213,False,0.576,0.941,3,-3.847,1,0.0785,0.00829,0.00214,0.0567,0.468,140.967,4,industrial,total invasion - remastered,killing joke,,,0
0qVzXc5tAZpLTeYj2mZ7zU,Prong,Cleansing,Test,21,399600,False,0.513,0.925,4,-7.929,0,0.0756,0.000117,0.0525,0.334,0.347,98.827,4,industrial,test,prong,,,0
6jVOXnbdw2184AsSOCmUF7,Feindflug,Hirnschlacht,Glaubenskrieg,22,397373,False,0.581,0.886,5,-11.727,0,0.0289,0.00498,0.854,0.105,0.075,139.867,4,industrial,glaubenskrieg,feindflug,,,0
2jBUZ6AWgvmUGHChhdpTgH,Ministry,Filth Pig,Gameshow,20,465560,False,0.363,0.534,3,-7.529,1,0.0361,2.1e-05,0.633,0.661,0.295,97.084,4,industrial,gameshow,ministry,,,0
2bzlPlkTP0tAayXu4qqeOl,Static-X,Cannibal,Reptile,21,150240,False,0.733,0.986,3,-2.661,1,0.236,0.00545,1.28e-05,0.1,0.0748,112.46,3,industrial,reptile,static-x,,,0
7bIDrJqgQcqj13qR5hTNma,Informatik,Re:Vision,Retrogradation - On the Verge of Re:Vision,22,340573,False,0.647,0.721,4,-9.485,0,0.0504,0.129,0.891,0.0783,0.499,111.005,4,industrial,retrogradation - on the verge of re:vision,informatik,,,0
6Vs53ujCYKgv2OHfFU0FrU,Skinny Puppy,Rabies,Tin Omen,22,278466,False,0.66,0.83,11,-13.518,0,0.0573,0.000879,0.0266,0.371,0.514,125.369,4,industrial,tin omen,skinny puppy,,,0
7KVyETzjPgXWy7HjkOYfnK,Pop Will Eat Itself,Box Frenzy (25th Anniversary Expanded Edition),There Is No Love Between Us Anymore,20,235426,False,0.65,0.838,7,-11.005,1,0.0617,0.128,0.0476,0.463,0.513,119.738,4,industrial,there is no love between us anymore,pop will eat itself,,,0
2MbiGNytEyzUxlWif0OTo5,Ashbury Heights,The Victorian Wallflowers,Waiting for the Fall,21,226773,False,0.514,0.877,11,-4.407,1,0.0408,0.00234,0.0,0.127,0.766,140.009,4,industrial,waiting for the fall,ashbury heights,,,0
4NzSTvQA15Js1qsj2eqUB3,Ministry,Filth Pig,Brick Windows,20,323226,False,0.598,0.971,9,-4.895,0,0.0374,7.21e-06,0.896,0.321,0.664,116.035,5,industrial,brick windows,ministry,,,0
2E0clx4PWxC7StT57YAvxI,Rob Zombie,Spookshow International Live,Dragula - Live,22,310746,False,0.447,0.967,5,-4.265,1,0.132,0.00261,0.00155,0.964,0.256,125.032,4,industrial,dragula - live,rob zombie,,,0
6edjmG40nog79sxCw5gt5X,Ministry,Twitch,"Over the Shoulder - 12"" Version",20,407333,False,0.626,0.998,8,-9.571,0,0.0484,0.0474,0.124,0.344,0.323,119.893,4,industrial,"over the shoulder - 12"" version",ministry,,,0
07jYNYNJEzeFwbchneVXYW,Marilyn Manson,WE ARE CHAOS,PAINT YOU WITH MY LOVE,44,269026,False,0.464,0.829,7,-3.93,1,0.0377,0.0107,0.0371,0.61,0.238,130.081,4,industrial,paint you with my love,marilyn manson,,,0
5zChKVq8kdnWWPbVWezFW8,JPEGMAFIA,LP!,ARE U HAPPY?,46,185650,True,0.76,0.816,2,-3.851,0,0.357,0.182,0.0,0.214,0.735,135.875,4,industrial,are u happy?,jpegmafia,,,0
2g0jtidDDdmUMrSjGSPzP1,Porcelain Black,Naughty Naughty,Naughty Naughty,41,252093,False,0.61,0.865,5,-4.307,0,0.0375,0.0154,0.000232,0.278,0.212,133.986,4,industrial,naughty naughty,porcelain black,,,0
7N02bJK1amhplZ8yAapRS5,Area 11,SINGLARITY,New Magiks,21,206613,True,0.517,0.937,1,-3.647,1,0.0584,0.0004,1.87e-06,0.0911,0.481,132.02,4,industrial,new magiks,area 11,,,0
3t3hJI8Nn86EndNRtTjxhS,Taproot,Blue-Sky Research (U.S. Version),So Eager,22,239400,False,0.416,0.971,9,-3.469,0,0.0983,0.000153,0.009,0.448,0.204,87.425,4,industrial,so eager,taproot,,,0
6PHCn1yOWnfQpfGYYWKRIG,Devine,Tax Money Riddim,So Close - Dancehall Mix,20,267284,False,0.687,0.726,10,-5.654,1,0.113,0.144,0.0,0.061,0.675,90.068,4,industrial,so close - dancehall mix,devine,,,0
4dSAuM3CkN1a9mhqn1xB4J,Ill Niño,Confession [Special Edition],How Can I Live,52,196853,False,0.531,0.983,5,-3.039,1,0.0522,4.84e-05,0.0417,0.437,0.474,100.89,4,industrial,how can i live,ill niño,,,0
5owitKuhSWELFOFX2NagZs,Five Pointe O,Untitled,King of the Hill,21,302666,False,0.218,0.91,5,-4.083,1,0.102,0.000611,6.04e-06,0.0964,0.258,182.998,4,industrial,king of the hill,five pointe o,,,0
7Lqe8fvFzrxCufUatyaYod,Prong,Beg To Differ,Lost And Found,21,243266,False,0.51,0.798,6,-11.098,0,0.042,0.00159,0.136,0.0569,0.473,114.3,4,industrial,lost and found,prong,,,0
6hpW7LwyU22cfc7qtFrUTF,Sevendust,Blood & Stone (Deluxe),What You Are,22,207516,False,0.468,0.92,2,-5.71,1,0.142,3.4e-05,1.25e-06,0.385,0.327,109.994,4,industrial,what you are,sevendust,,,0
0b6ZR1rws27KGBJ3hUfhc7,The Birthday Massacre,Imagica,Queen of Hearts,20,222226,False,0.646,0.895,10,-6.894,0,0.0758,0.00128,0.442,0.106,0.441,95.595,4,industrial,queen of hearts,the birthday massacre,,,0
70b33BBmY0nEQasGWqZXSe,ohGr,Welt,Earthworm,19,198320,False,0.626,0.742,0,-6.798,1,0.0283,0.000155,1.21e-06,0.195,0.167,103.966,4,industrial,earthworm,ohgr,,,0
3o1nX61oecxnqXieA2ma0U,Nine Inch Nails,Pretty Hate Machine,Terrible Lie,55,278866,False,0.61,0.605,6,-12.484,1,0.0419,0.000925,0.157,0.344,0.458,87.953,4,industrial,terrible lie,nine inch nails,,,0
2zqRGujjD7NIM0EFHpOBnc,Mind.in.a.box,Crossroads,Stalkers,21,372841,False,0.562,0.749,6,-8.084,0,0.0307,0.123,0.0747,0.12,0.36,109.002,4,industrial,stalkers,mind.in.a.box,,,0
2GQ6Gl8ZGxLEaQIU7UknfB,Shiv-R,Shadow Between Worlds,Pharmaceutical Grade - SAM Remix,20,238890,False,0.596,0.791,8,-8.24,1,0.0374,0.00012,0.00141,0.135,0.132,131.959,4,industrial,pharmaceutical grade - sam remix,shiv-r,,,0
5MGJhI5TaHlksKhIxRwzfy,Skindred,Volume,Straight Jacket,23,223389,False,0.626,0.893,9,-4.06,1,0.18,0.00064,0.111,0.113,0.664,128.002,4,industrial,straight jacket,skindred,,,0
2IkJ578psaCPBoEOcorjTe,Ill Niño,Confession [Special Edition],Letting Go,22,198800,False,0.521,0.937,0,-4.288,1,0.0679,0.00148,0.000922,0.0931,0.432,101.264,4,industrial,letting go,ill niño,,,0
6T3bGOpKBWvJ2aHZvZkPsl,Soulfly,Prophecy,Moses,21,459093,False,0.337,0.931,2,-5.84,1,0.0539,0.0648,0.0729,0.156,0.547,78.161,4,industrial,moses,soulfly,,,0
5Ai0V1r3XkRQdNXKGLrOj5,HELLYEAH,UNDEN!ABLE,Live Or Die,23,205461,False,0.351,0.987,7,-3.342,1,0.0753,1.15e-05,8.59e-05,0.325,0.482,97.142,4,industrial,live or die,hellyeah,,,0
5l8VhbHKUX1Bq5tTUpsllQ,Sevendust,Blood & Stone (Deluxe),Nothing Left To See Here Anymore,22,210196,False,0.397,0.764,2,-6.011,1,0.0396,6.39e-05,0.06,0.364,0.224,128.257,3,industrial,nothing left to see here anymore,sevendust,,,0
0D8HILLHMWF5dpopgOW3w8,ohGr,Undeveloped,pissage,19,227040,False,0.409,0.602,7,-10.658,1,0.0498,0.000304,0.261,0.211,0.214,182.101,4,industrial,pissage,ohgr,,,0
18sy9aZ7t7xtKp2XelIyRW,Soil,Scars (Expanded Edition),Center - Bonus Album Cut (Japanese Release),21,173493,False,0.502,0.958,11,-4.831,1,0.102,0.000277,1.6e-06,0.256,0.712,154.868,4,industrial,center - bonus album cut (japanese release),soil,,,0
6v81cJgm4E5zfI0ftDovAt,Rabbit Junk,Xenospheres,Prismatic (Remastered),20,255800,False,0.404,0.962,2,-3.308,1,0.0774,0.000647,0.000178,0.0924,0.409,150.028,4,industrial,prismatic (remastered),rabbit junk,,,0
1SHREUIDJGrgCveZjnYNEI,Sevendust,Sevendust (Definitive Edition),Face,22,287439,True,0.505,0.786,6,-7.074,1,0.0675,3.7e-05,0.705,0.14,0.398,81.511,4,industrial,face,sevendust,,,0
322eSmJHR6DkMCuoFKJitu,Mushroomhead,Savior Sorrow,Cut Me,21,324440,False,0.564,0.841,11,-5.505,0,0.0515,0.0308,7.14e-06,0.108,0.201,100.013,4,industrial,cut me,mushroomhead,,,0
